population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.07,0.44,0.33,0.54,0.09,0.37,0.49,0.69,0.53,0.29,0.09,1.0,0.18,0.64,0.6,0.44,0.34,0.29,0.3,0.23,0.22,0.27,0.16,0.18,0.22,0.3,0.3,0.11,0.58,0.42,0.45,0.43,0.35,0.57,0.17,0.78,0.37,0.44,0.45,0.57,0.54,0.51,0.56,0.57,0.56,0.61,0.52,0.64,0.67,0.04,0.36,0.02,0.58,0.59,0.64,0.7,0.27,0.24,0.24,0.24,0.68,0.23,0.38,0.31,0.46,0.53,0.44,0.37,0.33,0.6,0.0,0.12,0.59,0.36,0.31,0.44,0.73,0.5,0.5,0.09,0.1,0.11,0.22,0.23,0.26,0.25,0.6,0.32,0.44,0.03,0.0,0.19,0.74,0.38,0.51,0.75,0.0364688798399199,0.2174916334271064,0.9511329235916433,0.2474116271325354,0.0152702278400974,0.0963533201795417,0.1191051277280902,0.2173970534682584,0.7067458398282409,0.7265277931796925,0.2118351920484618,0.2721262277420537,0.0094427964031798,0.3483816955610709,-0.0160432777139923,0.5087478513539042,0.2592906692177439,0.09,0.14,0.05,0.0856117863045775,0.0389509660194926,0.7208618644733495,0.5076390829724684,0.0,0.1777120643065484,0.34
0.01,0.15,0.16,0.87,0.02,0.02,0.15,0.18,0.11,1.0,0.03,1.0,0.2,0.0,0.34,0.61,1.0,0.35,1.0,0.22,0.32,0.33,0.15,0.0,0.37,0.32,0.49,0.02,0.36,0.2,0.35,0.28,0.43,0.03,0.22,0.31,0.28,0.39,0.59,0.19,0.5,0.56,0.1,0.43,0.43,0.59,0.52,0.69,0.7,0.01,0.19,0.01,0.33,0.28,0.27,0.29,0.11,0.09,0.07,0.07,0.92,0.03,0.07,0.07,0.16,0.12,0.28,0.61,0.08,0.72,0.0,0.19,0.0,0.65,0.03,0.17,0.71,0.37,0.13,0.14,0.14,0.15,0.23,0.29,0.36,0.33,0.73,0.7,0.36,0.0,0.0,0.14,0.14,0.5,0.52,0.41,0.0146822452998793,0.2168581775776595,0.9829361780687634,0.278345529866553,0.0407509998650871,0.3218675331299864,0.3732415110530654,0.2173822791884661,0.9670434109544532,0.9131922977111664,-0.0036940453461788,0.1119262487880838,0.128303009925812,0.0541983397361893,-0.0704653180942773,0.4909788112059466,0.2957280372628161,0.04,0.09,0.0,0.1123947333051086,-0.0007738256441468,0.7584529218479557,0.5614417569996337,0.0,0.2098459445938549,0.23
0.02,0.38,0.06,0.93,0.11,0.01,0.84,0.86,0.9,0.41,0.0,0.0,0.15,0.51,0.5,0.38,0.48,0.28,0.36,0.23,0.23,0.22,0.17,0.07,0.17,0.15,0.41,0.03,0.5,0.61,0.53,0.39,0.41,0.39,0.45,0.48,0.45,0.41,0.42,0.72,0.48,0.46,0.28,0.6,0.63,0.75,0.64,0.57,0.62,0.0,0.11,0.0,0.74,0.7,0.73,0.72,0.15,0.12,0.12,0.11,0.93,0.03,0.08,0.07,0.25,0.3,0.26,0.39,0.06,0.53,0.5,0.04,0.69,0.38,0.06,0.33,0.67,0.36,0.24,0.11,0.11,0.13,0.13,0.15,0.16,0.15,0.49,0.24,0.24,0.0,0.0,0.08,0.71,0.29,0.32,0.66,0.0054198162272715,0.2179926513945448,0.9649747339240824,0.2392776785964588,-0.0204679149242786,0.147908319792498,0.1343188172331094,0.2180471583657089,0.953824069463743,1.0813905202112872,0.0967041168326461,-0.0592500578360044,0.0349779576412894,-0.0127968428188904,-0.0382650064577082,0.5125756734088323,0.2630416259387159,0.06,0.09,0.01,0.0712013930467921,0.0119250849200968,0.9808979733762296,0.4731177851751162,0.0,0.1517757355196221,0.1
0.03,0.66,0.02,0.47,0.4,0.65,0.48,0.5,0.31,0.4,0.0,0.0,0.17,0.36,0.42,0.3,0.55,1.0,0.48,0.17,0.15,0.21,0.13,0.19,0.15,0.17,0.21,0.07,0.71,0.79,0.69,0.18,0.89,0.24,0.21,0.59,0.38,0.32,0.51,0.48,0.64,0.61,0.69,0.44,0.46,0.41,0.48,0.39,0.35,0.03,0.45,0.03,0.46,0.55,0.56,0.63,0.54,0.55,0.51,0.53,0.43,0.68,0.64,0.6,0.64,0.54,0.76,0.39,0.65,0.58,0.0,0.02,0.82,0.45,0.16,0.31,0.71,0.37,0.25,0.15,0.13,0.13,0.23,0.25,0.25,0.27,0.72,0.54,0.31,0.07,0.02,0.49,0.56,0.38,0.65,0.75,-0.0146007481216891,0.2178844870612125,0.9980412595425784,0.1133175365719408,-0.0733872255418402,0.0174038208262187,0.0958243737608779,0.2187074550306245,0.8032119291182832,0.6654263075099862,0.2351938352640585,0.3886494809088631,0.2295386171356727,0.4674801226806088,-0.0723904597537365,0.4675048139135485,0.4277300203602818,0.03,0.22,0.02,0.0096630360333869,0.0204048072265996,0.5573914280857506,0.5791308959330935,0.0,0.2609928318200512,0.24
0.07,0.41,0.53,0.57,0.05,0.01,0.44,0.46,0.29,0.41,0.08,1.0,0.23,0.53,0.25,0.31,0.5,0.38,0.4,0.27,0.27,0.34,0.16,0.2,0.31,0.45,0.35,0.08,0.45,0.4,0.51,0.3,0.28,0.51,0.4,0.43,0.48,0.4,0.61,0.3,0.67,0.67,0.47,0.5,0.47,0.52,0.48,0.68,0.67,0.05,0.37,0.0,0.24,0.41,0.36,0.41,0.02,0.03,0.02,0.02,0.97,0.02,0.22,0.2,0.43,0.45,0.42,0.53,0.16,0.41,0.5,0.08,0.73,0.52,0.25,0.41,0.67,0.58,0.29,0.09,0.1,0.12,0.06,0.13,0.15,0.16,0.33,0.16,0.36,0.02,0.0,0.03,0.7,0.52,0.66,0.64,0.0278721381296966,0.217426787631544,0.9547662374133022,0.225117996237611,0.0588019586388009,0.1600820400290215,0.1848747687159724,0.2172355620348856,0.6111351959415541,0.7598847354181243,0.3298115762777794,0.0252175755273244,-0.0296484598107559,0.2690454342483215,-0.0019974232727084,0.5058892786855983,0.2309796351681788,0.23,0.06,0.01,0.1322170696043094,0.0426822288238193,0.5635540970485775,0.4918028266301822,0.0,0.1590172809343795,0.52
0.0,0.57,0.03,0.92,0.24,0.03,0.36,0.38,0.23,0.2,0.01,0.47,0.93,0.89,0.45,0.76,0.26,0.06,0.31,0.86,0.74,0.72,0.69,0.71,0.48,1.0,0.92,0.0,0.03,0.13,0.15,0.7,0.2,0.8,0.39,0.35,0.2,0.71,0.21,0.32,0.18,0.19,0.56,0.96,0.96,0.97,0.87,0.39,0.6,0.0,0.02,0.01,0.18,0.15,0.29,0.31,0.11,0.08,0.14,0.14,0.84,0.06,0.21,0.23,0.63,0.62,0.44,0.94,0.02,0.2,0.5,0.01,0.81,0.92,0.08,0.44,0.75,0.02,0.0,0.64,0.64,0.62,0.57,0.63,0.99,0.93,0.4,0.61,0.67,0.0,0.0,0.25,0.56,0.6,0.44,0.63,-0.0507449539836976,0.2182702166052331,1.0265507079684102,0.217904591338869,-0.035784528562226,0.1417926898556722,0.1342900013040531,0.2184625392118819,0.8114349367792136,0.8312997763261804,0.1630963609035141,0.0223545097264686,-0.0709150009409147,0.1022694731731062,-0.065541914192315,0.4695050072515316,0.2206564291280445,0.06,0.04,0.11,0.0005353623172663,-2.848984878378591e-05,0.9570497862449752,0.36088515409404,0.0,0.252037300321778,0.03
0.03,0.42,0.57,0.54,0.04,0.01,0.43,0.47,0.31,0.47,0.0,0.0,0.16,0.45,0.59,0.3,0.52,0.55,0.5,0.18,0.18,0.23,0.15,0.33,0.19,0.5,0.3,0.06,0.58,0.55,0.53,0.2,0.63,0.35,0.5,0.42,0.52,0.32,0.55,0.38,0.69,0.66,0.43,0.4,0.36,0.53,0.28,0.58,0.53,0.04,0.59,0.0,0.47,0.47,0.45,0.43,0.05,0.04,0.04,0.03,0.96,0.02,0.22,0.21,0.4,0.37,0.47,0.45,0.16,0.51,0.5,0.04,0.73,0.48,0.44,0.48,0.54,0.52,0.2,0.06,0.05,0.06,0.08,0.13,0.14,0.14,0.36,0.25,0.32,0.01,0.0,0.04,0.75,0.5,0.7,0.63,0.0078801461297021,0.2183693696510124,0.9623317504012812,0.1872203808320101,-0.0493093841416395,0.1766022538557783,0.1542263355832302,0.2184407603689804,0.6995635965281617,0.8020129971807815,0.413300673473076,-0.0012397019932176,-0.0011400843920042,0.2682728367909323,-0.0103502592821385,0.4944642924314553,0.2597098260569918,0.06,0.12,0.0,0.059131105342265,0.003950618292408,0.7448945216379497,0.505084144852955,0.0,0.2223199807915294,0.36
0.01,0.41,0.01,0.97,0.03,0.03,0.53,0.62,0.55,0.52,0.0,0.0,0.2,0.4,0.07,0.46,0.63,0.36,0.65,0.28,0.23,0.22,0.21,0.49,0.06,0.13,0.34,0.03,0.5,0.3,0.46,0.31,0.54,0.28,0.24,0.64,0.33,0.42,0.35,0.64,0.34,0.36,0.46,0.56,0.6,0.65,0.63,0.2,0.21,0.01,0.2,0.0,0.84,0.65,0.53,0.47,0.14,0.1,0.07,0.06,0.93,0.04,0.21,0.19,0.37,0.43,0.32,0.49,0.06,0.47,0.5,0.02,0.78,0.46,0.29,0.57,0.0,0.19,0.14,0.1,0.1,0.09,0.23,0.24,0.27,0.24,0.63,0.13,0.58,0.0,0.03,0.07,0.91,0.53,0.68,0.81,0.0114003416845223,0.2190157521976042,0.967994972412207,0.2230507957053758,-0.0954458476432705,-0.0329242704478938,-0.1156324041766747,0.2182952816499598,1.0469263354929823,1.1174547809382018,0.0224254739614504,-0.0176731321554424,-0.0006361393980034,-0.0433919469086887,-0.0221297707862674,0.4670561510836545,0.2878363161775304,0.02,0.21,0.13,-0.0085006919315843,0.0340457657603483,0.8965486980928078,0.3145540446856769,0.0,0.1942861828353737,0.0
0.02,0.28,0.11,0.91,0.03,0.01,0.35,0.42,0.26,0.65,0.0,0.0,0.13,0.34,0.34,0.42,0.73,0.36,0.45,0.17,0.18,0.18,0.18,0.1,0.13,0.87,0.43,0.03,0.39,0.5,0.54,0.16,0.61,0.37,0.55,0.42,0.69,0.29,0.59,0.26,0.56,0.6,0.35,0.61,0.58,0.62,0.51,0.75,0.68,0.0,0.1,0.0,0.73,0.64,0.63,0.7,0.05,0.04,0.03,0.04,0.97,0.03,0.16,0.14,0.3,0.31,0.29,0.64,0.08,0.59,0.0,0.05,0.6,0.63,0.15,0.6,0.29,0.52,0.32,0.03,0.03,0.04,0.1,0.13,0.13,0.16,0.5,0.25,0.46,0.0,0.0,0.02,0.78,0.58,0.65,0.75,-0.0209891724194634,0.2189679322268168,1.000679486179635,0.1758245111997853,-0.0246571365664493,0.1969158078391133,0.1457335467233875,0.2186943746597486,0.9490829071874076,1.1251052353687097,0.1055741825077368,-0.0190696553851751,-0.0142056543227583,0.0073756379725702,-0.0468306318545484,0.5061021416090898,0.250369522783802,0.03,0.15,0.02,0.0435711105855119,-0.0097606637408309,0.7927863660878152,0.4523047478457823,0.0,0.1677672040518617,0.24
0.0,0.2,0.11,0.9,0.05,0.02,0.35,0.51,0.33,0.55,0.02,1.0,0.22,0.48,0.05,0.44,0.56,0.15,0.5,0.24,0.29,0.28,0.3,0.55,0.47,0.35,0.34,0.01,0.25,0.27,0.41,0.28,0.28,0.49,0.32,0.34,0.44,0.36,0.65,0.33,0.71,0.71,0.26,0.52,0.54,0.52,0.49,0.69,0.71,0.0,0.17,0.0,0.58,0.48,0.49,0.41,0.06,0.05,0.04,0.03,0.97,0.01,0.08,0.07,0.23,0.29,0.23,0.46,0.07,0.71,0.0,0.03,0.56,0.44,0.07,0.23,0.48,0.21,0.06,0.09,0.08,0.08,0.22,0.2,0.19,0.21,0.4,0.21,0.29,0.0,0.0,0.04,0.69,0.55,0.8,0.71,-0.0075344051630376,0.2175905302018307,0.9921341515957371,0.2735148177772544,-0.0125923172751889,0.1331939547629562,0.139426234675707,0.2174240556632821,0.9405704000973476,0.997401112538876,0.0676215591279856,-0.0045193101586085,0.0433941340582059,0.0132671522043096,-0.0505320007439359,0.5298915111100795,0.262649813138443,0.02,0.16,0.03,0.0466752973479391,-0.007198668945394,0.8577771914635501,0.4904993792156599,0.0,0.1760056853068975,0.3
0.1,0.46,1.0,0.0,0.04,0.07,0.42,0.51,0.33,0.35,0.12,1.0,0.25,0.56,0.17,0.19,0.44,0.72,0.33,0.29,0.25,0.33,0.32,0.23,0.46,0.26,0.35,0.12,0.47,0.34,0.53,0.22,0.81,0.46,0.32,0.63,0.47,0.3,0.84,0.78,0.83,0.87,0.69,0.0,0.0,0.0,0.02,0.6,0.61,0.22,1.0,0.06,0.37,0.47,0.59,0.66,0.33,0.38,0.42,0.44,0.82,0.13,0.7,0.53,0.47,0.82,0.4,0.13,0.49,0.82,0.0,0.09,0.76,0.08,0.56,0.46,0.21,0.55,0.58,0.25,0.27,0.27,0.41,0.43,0.48,0.42,0.6,0.61,0.76,0.2,0.05,0.38,0.53,0.61,0.84,0.76,0.04,0.33,0.95,0.36,0.09,0.48,0.51,0.33,0.22,0.1,1.0,0.05,0.0,1.0,0.07,0.57,0.28,0.01,1.0,1.0,0.05,0.03,0.61,0.5,0.8,0.23,1.0
0.09,0.29,0.17,0.83,0.06,0.05,0.39,0.54,0.38,0.55,0.1,1.0,0.21,0.39,0.13,0.5,0.61,0.51,0.65,0.24,0.25,0.26,0.21,0.13,0.22,0.16,0.28,0.09,0.39,0.29,0.43,0.27,0.45,0.4,0.24,0.57,0.32,0.36,0.63,0.61,0.6,0.64,0.37,0.35,0.39,0.44,0.33,0.53,0.54,0.06,0.45,0.02,0.2,0.24,0.32,0.32,0.08,0.08,0.1,0.09,0.82,0.09,0.2,0.15,0.27,0.34,0.26,0.35,0.06,0.5,0.5,0.13,0.67,0.33,0.41,0.63,0.0,0.4,0.25,0.18,0.17,0.15,0.26,0.27,0.28,0.29,0.59,0.5,0.54,0.18,0.02,0.16,0.84,0.53,0.63,0.8,0.02,0.21,0.97,0.27,0.12,0.72,1.0,0.21,0.78,0.97,0.03,0.0,0.0,0.02,0.03,0.57,0.5,0.03,0.51,0.28,0.02,0.02,0.86,0.0,0.49,0.19,0.43
0.03,0.45,0.01,0.94,0.09,0.08,0.43,0.53,0.31,0.33,0.05,1.0,0.29,0.71,0.35,0.44,0.37,0.18,0.47,0.29,0.28,0.26,0.3,0.17,0.28,0.42,0.33,0.02,0.2,0.06,0.26,0.32,0.15,0.66,0.3,0.35,0.35,0.41,0.61,0.32,0.61,0.64,0.59,0.64,0.73,0.7,0.64,0.55,0.55,0.01,0.08,0.01,0.17,0.24,0.28,0.29,0.04,0.05,0.05,0.05,0.9,0.03,0.53,0.46,0.49,0.62,0.32,0.59,0.14,0.55,0.5,0.03,0.81,0.53,0.05,0.31,0.69,0.2,0.19,0.16,0.15,0.14,0.29,0.26,0.25,0.25,0.23,0.41,0.22,0.0,0.02,0.09,0.73,0.51,0.81,0.74,0.0262573464435476,0.2172191266872916,0.942958329541298,0.2569270728053875,0.0341802412229889,0.2035563318589524,0.3356477128125734,0.2174983351284601,0.860241867477179,0.8699543219837466,0.0368217821025396,0.0707020150784547,0.0448544324023882,0.1543028820066761,-0.0172580172612619,0.5167536118328546,0.2652694216058605,0.03,0.27,0.15,0.0240172389620796,0.0215141340335213,0.9045817444153772,0.4637328905382082,0.0,0.1853611898000574,0.11
0.0,0.29,0.1,0.91,0.04,0.01,0.36,0.42,0.28,0.65,0.0,0.0,0.09,0.25,0.77,0.33,0.7,0.51,0.35,0.17,0.16,0.15,0.13,0.07,0.16,0.18,0.16,0.02,0.55,0.85,0.81,0.14,0.45,0.34,0.76,0.23,0.89,0.2,0.64,0.26,0.66,0.69,0.3,0.45,0.47,0.45,0.58,0.84,0.65,0.0,0.16,0.0,0.43,0.31,0.26,0.32,0.03,0.02,0.02,0.02,0.97,0.03,0.09,0.09,0.28,0.3,0.3,0.49,0.09,0.55,0.0,0.02,0.7,0.49,0.14,0.38,0.48,0.93,0.0,0.04,0.04,0.05,0.05,0.1,0.1,0.1,0.45,0.16,0.37,0.0,0.0,0.03,0.87,0.51,0.83,0.83,-0.0133416384438659,0.2182187021095432,0.982630149181744,0.1896434063951189,0.0107098020090103,0.2502748891211425,0.2665066239743898,0.2183642299943025,0.9298729060322536,1.062970133252868,0.0686096071460683,-0.0120724303921322,-0.1388587220442499,-0.0022150095119832,-0.0500384796280821,0.4992327813976017,0.283803130507661,0.02,0.11,0.01,0.0577094536150673,-0.0048154704125287,0.7282717719362914,0.4823356707964448,0.0,0.2151827117370095,0.41
0.12,0.57,0.04,0.09,1.0,0.67,0.41,0.58,0.38,0.39,0.13,1.0,0.33,0.58,0.1,0.42,0.35,0.56,0.32,0.3,0.28,0.37,0.4,0.2,0.26,0.36,0.42,0.11,0.38,0.5,0.48,0.36,0.37,0.45,0.35,0.38,0.35,0.43,0.39,0.63,0.47,0.45,0.68,0.55,0.56,0.6,0.51,0.42,0.36,0.06,0.38,0.26,0.45,0.5,0.62,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.64,0.55,0.59,0.61,0.6,0.23,0.99,0.83,0.0,0.07,0.83,0.25,0.22,0.23,0.33,0.12,0.29,0.58,0.61,0.61,0.58,0.56,0.63,0.55,0.61,0.72,0.18,0.03,0.0,1.0,0.32,0.37,0.67,0.53,0.0723340691753381,0.2175330249452357,0.9267849048730018,0.2027587144678113,0.0332081767736585,0.0628145867589688,0.1585890177834659,0.2178450724528258,0.5710562982964442,0.4668655107049206,0.1884761608032028,0.515431207842012,0.6269464791439274,0.6273178188497763,0.0174172034542813,0.529022638372304,0.4849941891124859,0.02,0.9,0.33,0.0404463280515315,0.082927314290903,0.6873468135993275,0.5306279096486185,0.0,0.2610935684622895,0.22
0.06,0.39,0.78,0.38,0.03,0.01,0.5,0.53,0.4,0.49,0.08,1.0,0.16,0.46,0.26,0.31,0.57,0.57,0.44,0.19,0.21,0.31,0.16,0.2,0.27,0.14,0.34,0.09,0.55,0.46,0.57,0.26,0.43,0.41,0.47,0.48,0.52,0.36,0.59,0.46,0.64,0.65,0.41,0.28,0.28,0.31,0.25,0.67,0.67,0.08,0.7,0.0,1.0,0.9,0.76,0.7,0.05,0.04,0.03,0.02,0.98,0.03,0.19,0.17,0.36,0.39,0.36,0.46,0.11,0.52,0.5,0.08,0.71,0.46,0.1,0.32,0.54,0.42,0.13,0.07,0.07,0.08,0.07,0.15,0.16,0.18,0.41,0.41,0.43,0.01,0.0,0.01,0.81,0.48,0.68,0.75,0.02,0.24,0.97,0.29,0.01,0.12,0.15,0.24,0.53,0.7,0.49,0.0,0.0,0.34,0.0,0.36,0.19,0.12,0.1,0.09,0.07,0.02,0.78,1.0,0.0,0.17,0.7
0.01,0.39,0.04,0.95,0.04,0.05,0.33,0.46,0.29,0.55,0.02,1.0,0.26,0.4,0.15,0.46,0.68,0.47,0.65,0.29,0.24,0.23,0.27,0.23,0.26,0.29,0.38,0.01,0.28,0.43,0.59,0.12,0.4,0.42,0.65,0.31,0.59,0.14,0.47,0.43,0.53,0.53,0.47,0.48,0.48,0.48,0.49,0.47,0.54,0.01,0.34,0.0,0.12,0.09,0.25,0.39,0.03,0.02,0.04,0.06,0.89,0.06,0.2,0.19,0.42,0.46,0.39,0.51,0.06,0.47,0.5,0.02,0.73,0.49,0.44,0.46,0.0,0.24,0.31,0.19,0.19,0.19,0.3,0.38,0.42,0.37,0.66,0.54,0.72,0.01,0.0,0.09,0.62,0.66,0.73,0.82,-0.0050389311350951,0.2169091345043028,1.0088128844144484,0.2552511360481045,-0.0060581878700412,0.1676199959410682,0.1714205482862335,0.2172219130162223,0.9854476218721536,1.0210725573252395,0.0399146697119765,0.0168577826262674,0.0096679310051605,0.0133309251211784,-0.0529122461258592,0.4931653424056957,0.2838186556559026,0.01,0.41,0.07,-0.0162795264892654,0.0196532159482918,0.7117264662390812,0.2589506217713286,0.0,0.2166461169468118,0.1
0.08,0.48,1.0,0.17,0.03,0.01,0.52,0.51,0.37,0.48,0.09,1.0,0.12,0.35,0.21,0.23,0.62,0.66,0.41,0.16,0.15,0.29,0.15,0.13,0.28,0.73,0.38,0.14,0.74,0.5,0.6,0.25,0.76,0.27,0.4,0.53,0.53,0.33,0.58,0.44,0.58,0.61,0.58,0.31,0.26,0.32,0.28,0.59,0.57,0.1,0.69,0.0,0.61,0.56,0.49,0.47,0.03,0.02,0.02,0.02,0.96,0.03,0.42,0.38,0.48,0.45,0.54,0.51,0.25,0.51,0.5,0.12,0.59,0.54,0.31,0.49,0.52,0.7,0.42,0.04,0.04,0.06,0.08,0.12,0.13,0.17,0.65,0.22,0.78,0.02,0.0,0.02,0.84,0.61,0.79,0.77,0.01,0.17,0.98,0.19,0.02,0.13,0.23,0.17,0.22,0.71,0.46,0.0,0.0,0.32,0.04,0.43,0.19,0.12,0.11,0.05,0.03,0.0,0.54,1.0,1.0,0.08,0.61
0.06,0.43,0.07,0.78,0.62,0.08,0.31,0.52,0.3,0.27,0.08,1.0,0.64,0.82,0.28,0.7,0.27,0.1,0.3,0.66,0.58,0.59,0.56,0.18,0.39,0.37,0.59,0.01,0.04,0.18,0.23,0.54,0.14,0.75,0.45,0.31,0.23,0.57,0.32,0.52,0.34,0.34,0.51,0.83,0.84,0.89,0.79,0.42,0.46,0.01,0.08,0.05,0.33,0.41,0.5,0.55,0.39,0.42,0.47,0.47,0.65,0.19,0.21,0.19,0.45,0.64,0.22,0.59,0.11,0.55,0.0,0.03,0.9,0.49,0.06,0.35,0.52,0.07,0.52,0.53,0.54,0.55,0.78,0.64,0.67,0.63,0.37,0.47,0.4,0.0,0.0,0.5,0.54,0.68,0.6,0.64,0.0301813105057905,0.217259658789461,0.9569411554512828,0.2974344092434648,0.0329415510905185,0.1226958306199426,0.0862934549730345,0.2169996521322919,0.668988294741105,0.8647596825755522,-0.1442660559058317,0.1469568484348595,0.2168187756413555,0.0603031076886494,0.0158306609733158,0.5176389515496046,0.3156201250387183,0.07,0.17,0.17,0.0478551158669828,0.0560111509792625,0.9662772089917744,0.3961379172342219,0.0,0.2251536744470475,0.06
0.01,0.41,0.34,0.72,0.04,0.01,0.39,0.46,0.26,0.24,0.02,1.0,0.42,0.77,0.26,0.45,0.32,0.12,0.35,0.42,0.38,0.41,0.29,0.31,0.3,0.55,0.43,0.01,0.11,0.23,0.24,0.37,0.12,0.76,0.22,0.37,0.24,0.49,0.38,0.32,0.52,0.48,0.4,0.69,0.74,0.8,0.61,0.94,0.97,0.0,0.08,0.0,0.15,0.11,0.3,0.26,0.01,0.01,0.03,0.02,0.98,0.02,0.08,0.1,0.44,0.48,0.38,0.61,0.05,0.3,0.5,0.01,0.88,0.59,0.04,0.47,0.73,0.08,0.04,0.17,0.15,0.14,0.35,0.33,0.35,0.38,0.38,0.48,0.22,0.0,0.0,0.04,0.72,0.5,0.63,0.67,0.0285428232584741,0.2176913603847996,0.9572218685371282,0.2202573867913964,0.0162886487296026,0.1110043668082809,0.191193198703946,0.2176071180263933,0.7979014711888065,0.8413405248732323,0.2783989019499223,-0.0360981161284423,0.0165333133675748,0.1514706856394996,-0.0201267183273076,0.5100746340220734,0.2001273284827782,0.03,0.11,0.02,0.0468349019229694,0.0331616601615302,0.7451285363221934,0.4131005508739711,0.0,0.1946705079251759,0.12
0.14,0.32,0.26,0.62,0.52,0.12,0.52,0.77,0.62,0.31,0.15,1.0,0.35,0.62,0.24,0.63,0.28,0.3,0.26,0.38,0.51,0.59,0.27,0.22,0.26,0.25,0.37,0.08,0.27,0.24,0.25,0.89,0.3,0.57,0.19,1.0,0.15,0.82,0.36,1.0,0.43,0.41,0.33,0.41,0.45,0.6,0.31,0.55,0.59,0.06,0.45,0.14,0.6,0.62,0.67,0.67,0.94,0.86,0.84,0.77,0.55,0.27,0.21,0.12,0.16,0.24,0.21,0.11,0.19,0.82,0.0,0.14,0.76,0.12,0.28,0.48,0.0,0.09,0.24,0.6,0.71,0.98,0.33,0.44,0.62,0.43,0.37,0.46,0.51,0.15,0.08,0.66,0.36,0.39,0.34,0.13,0.05,0.28,0.95,0.32,0.05,0.21,0.24,0.28,0.77,0.72,0.43,0.02,0.0,0.31,0.04,0.57,0.35,0.02,1.0,1.0,0.03,0.06,0.65,0.5,0.42,0.28,0.41
0.03,0.44,0.01,0.99,0.03,0.01,0.3,0.4,0.26,0.57,0.04,0.87,0.35,0.51,0.27,0.49,0.61,0.28,0.52,0.37,0.31,0.3,0.33,0.23,0.23,0.03,0.2,0.02,0.17,0.37,0.58,0.2,0.29,0.51,0.49,0.35,0.42,0.33,0.33,0.38,0.37,0.36,0.47,0.75,0.75,0.87,0.53,0.37,0.52,0.01,0.1,0.01,0.16,0.12,0.14,0.14,0.05,0.03,0.03,0.03,0.82,0.08,0.14,0.15,0.46,0.55,0.21,0.76,0.05,0.44,0.5,0.02,0.87,0.69,0.31,0.59,0.54,0.03,0.09,0.32,0.32,0.31,0.19,0.34,0.42,0.37,0.51,0.62,0.63,0.0,0.0,0.12,0.89,0.84,0.94,0.88,0.0138463847958953,0.217766319923529,0.9651058262286888,0.2738768545472526,0.0219714103516478,0.2069409488754574,0.3343487242477172,0.2174252141057577,1.0335475936987495,0.8586032024757464,0.1326638817652716,0.0351440837716123,-0.072962903104423,0.1175716480320932,-0.0052947210012483,0.4762911206307186,0.2623881546675216,0.07,0.09,0.09,0.0330746090925697,0.008771564277614,0.8673743559964142,0.2788496295461039,0.0,0.1506122473344261,0.04
